status,seniority,home,time,age,marital,records,job,expenses,income,assets,debt,amount,price,finrat,savings,id
good,2,rent,60,38,single,no_rec,fixed,70,250,55,0,1300,1365,95,8,4027
bad,1,priv,36,28,married,no_rec,freelance,45,81,6000,0,1000,1150,87,1,4028
bad,0,rent,60,24,married,no_rec,partime,41,56,0,0,1308,1558,84,1,4029
good,2,priv,60,24,married,no_rec,fixed,35,170,5000,1500,1150,1200,96,6,4030
good,16,rent,36,41,married,no_rec,fixed,52,71,0,0,900,950,95,1,4031
bad,3,rent,60,39,married,yes_rec,fixed,69,94,0,0,1450,1546,94,1,4032
bad,1,rent,60,34,married,no_rec,fixed,56,112,4000,1500,1400,1508,93,2,4033
good,12,rent,36,55,married,no_rec,fixed,57,115,0,0,800,1250,64,3,4034
bad,0,owner,60,64,widow,no_rec,others,35,100,8000,0,1980,2038,97,2,4035
good,3,other,48,32,single,yes_rec,fixed,35,71,0,0,1000,1200,83,2,4036
good,14,rent,36,47,married,no_rec,fixed,73,125,6500,0,600,825,73,3,4037
bad,0,parents,60,25,single,no_rec,partime,35,35,0,0,1150,1351,85,0,4038
good,9,owner,60,25,married,no_rec,fixed,60,200,13500,5000,1900,2115,90,3,4039
bad,0,rent,48,35,married,no_rec,partime,106,160,0,0,930,930,100,3,4040
bad,0,rent,48,24,married,no_rec,partime,35,49,0,0,600,1452,41,1,4041
bad,1,parents,60,43,married,yes_rec,fixed,90,179,0,0,1600,1896,84,3,4042
bad,2,parents,36,21,single,no_rec,freelance,35,221,0,0,500,650,77,13,4043
good,4,owner,48,22,married,no_rec,fixed,35,214,10000,3000,1250,1566,80,6,4044
good,20,owner,60,56,married,no_rec,fixed,35,145,5000,0,1600,1763,91,4,4045
good,2,other,48,25,single,no_rec,fixed,35,142,0,0,1000,1440,69,5,4046
good,8,owner,60,56,married,no_rec,freelance,45,200,30000,0,1400,1500,93,7,4047
good,13,owner,60,36,married,no_rec,fixed,45,72,3500,45,1400,1625,86,1,4048
good,5,owner,24,59,married,no_rec,fixed,35,105,18000,0,1800,1965,92,1,4049
good,13,owner,60,58,married,no_rec,fixed,75,211,7500,2000,800,1214,66,9,4050
bad,0,owner,60,40,married,yes_rec,partime,90,90,8000,0,1000,1189,84,0,4051
good,25,owner,12,49,married,no_rec,freelance,60,100,5500,0,1000,1998,50,0,4052
bad,5,rent,54,27,married,no_rec,fixed,47,118,0,0,1500,1600,94,3,4053
bad,2,owner,60,44,married,no_rec,fixed,60,88,2000,0,1450,1452,100,1,4054
good,5,owner,24,26,married,no_rec,fixed,45,147,10000,300,450,1522,30,5,4055
bad,5,rent,48,49,widow,yes_rec,freelance,45,103,0,0,1000,2193,46,3,4056
good,18,owner,60,45,single,yes_rec,fixed,35,197,2000,0,1500,1578,95,6,4057
bad,1,priv,60,24,married,no_rec,partime,35,127,3500,2000,1700,1825,93,3,4058
bad,0,rent,60,25,married,yes_rec,fixed,69,235,0,0,1400,1650,85,7,4059
good,12,owner,60,56,married,no_rec,freelance,35,126,17000,0,3000,3745,80,2,4060
good,5,owner,36,43,married,no_rec,freelance,45,200,4000,0,1800,2300,78,3,4061
good,2,other,24,30,married,yes_rec,fixed,45,233,0,0,900,1189,76,5,4062
good,1,owner,60,47,married,no_rec,fixed,75,78,4000,0,1500,1711,88,0,4063
good,2,owner,48,30,single,no_rec,fixed,35,106,4000,0,660,1060,62,5,4064
good,14,owner,60,28,married,no_rec,fixed,45,178,4000,700,600,700,86,13,4065
bad,8,owner,60,64,married,no_rec,freelance,60,111,148,1,1895,2596,73,2,4066
bad,2,owner,60,29,married,yes_rec,partime,35,71,6000,0,700,2700,26,3,4067
bad,0,parents,60,26,separated,no_rec,others,35,101,0,0,950,1735,55,4,4068
good,1,parents,48,24,single,no_rec,fixed,35,53,0,0,1200,1215,99,1,4069
good,18,owner,36,43,married,no_rec,fixed,90,116,4000,0,400,985,41,2,4070
good,30,owner,12,52,single,no_rec,fixed,35,237,5000,500,800,1800,44,3,4071
good,3,rent,48,34,married,no_rec,fixed,77,165,5000,0,1287,1693,76,3,4072
good,3,parents,24,25,single,yes_rec,fixed,35,128,0,0,300,1397,21,7,4073
good,25,owner,18,40,married,no_rec,freelance,75,154,5000,1600,375,375,100,3,4074
good,1,owner,60,61,single,no_rec,others,35,216,8000,0,1200,1236,97,9,4075
good,16,owner,60,51,married,no_rec,fixed,60,155,4000,0,900,925,97,6,4076
good,10,owner,60,37,single,yes_rec,others,35,37,78000,0,1250,1418,88,0,4077
good,0,parents,24,41,married,no_rec,fixed,60,105,3500,0,450,600,75,2,4078
bad,0,parents,60,27,married,no_rec,partime,45,82,0,0,1400,1520,92,2,4079
good,8,owner,36,52,married,no_rec,fixed,60,695,18000,0,750,2095,36,30,4080
good,13,owner,60,31,married,no_rec,fixed,45,180,7500,1400,1200,1491,80,6,4081
good,6,owner,60,28,married,no_rec,freelance,60,125,0,0,800,1700,47,5,4082
bad,13,rent,36,44,married,yes_rec,freelance,84,85,0,0,1150,1325,87,0,4083
good,13,owner,24,41,married,no_rec,fixed,60,167,6000,1122,400,850,47,6,4084
bad,0,parents,60,18,single,no_rec,partime,35,45,0,0,900,1001,90,1,4085
good,3,owner,60,43,married,no_rec,freelance,45,174,9000,1692,1900,2374,80,4,4086
bad,2,owner,60,25,single,no_rec,partime,35,95,4500,3000,1080,1296,83,2,4087
good,20,owner,6,48,married,yes_rec,freelance,35,334,14000,0,500,1351,37,4,4088
good,25,owner,60,50,married,yes_rec,freelance,75,314,10000,0,1350,1417,95,11,4089
good,1,rent,60,21,single,no_rec,fixed,46,110,0,0,1450,1517,96,3,4090
good,19,owner,60,35,married,no_rec,fixed,45,163,8000,340,1100,1269,87,6,4091
good,3,owner,30,37,married,no_rec,fixed,75,80,4000,0,650,1270,51,0,4092
good,16,owner,60,30,married,no_rec,fixed,35,110,5000,200,1000,1000,100,4,4093
good,0,owner,60,25,married,no_rec,partime,35,90,1500,500,900,990,91,3,4094
good,1,owner,60,55,married,no_rec,others,35,83,13000,0,900,925,97,3,4095
good,11,owner,60,27,married,no_rec,fixed,45,190,3000,0,1200,1537,78,7,4096
bad,6,parents,60,26,single,no_rec,fixed,35,92,0,0,600,1300,46,6,4097
bad,2,owner,48,50,married,no_rec,partime,35,80,4000,0,800,1330,60,3,4098
good,16,parents,36,45,single,no_rec,fixed,35,76,0,0,500,1210,41,3,4099
good,4,rent,60,26,married,no_rec,fixed,54,187,0,0,1500,1520,99,5,4100
bad,2,priv,60,53,married,no_rec,partime,75,170,3000,180,1900,2180,87,3,4101
good,31,owner,24,58,married,no_rec,fixed,35,160,3000,0,700,700,100,4,4102
good,0,owner,18,44,married,no_rec,freelance,60,109,1,0,350,550,64,3,4103
bad,2,priv,60,28,married,no_rec,fixed,35,165,3000,0,500,1650,30,16,4104
bad,16,rent,24,40,married,no_rec,freelance,65,50,10000,5000,1400,1636,86,-1,4105
bad,25,rent,36,50,married,yes_rec,freelance,64,36,0,0,625,650,96,-2,4106
good,1,parents,36,21,single,no_rec,partime,35,92,2000,0,700,1162,60,3,4107
bad,7,other,60,35,married,yes_rec,fixed,45,120,0,0,1400,1715,82,3,4108
good,7,other,48,34,married,no_rec,freelance,45,37,0,0,800,941,85,-0,4109
good,40,other,60,61,married,yes_rec,fixed,60,242,0,0,1000,1100,91,11,4110
good,4,owner,60,55,widow,no_rec,others,35,232,1,0,1200,1318,91,10,4111
good,10,owner,48,36,married,yes_rec,freelance,75,214,10000,0,1143,1143,100,6,4112
bad,16,rent,48,37,married,yes_rec,fixed,68,234,0,0,1000,1606,62,8,4113
good,2,owner,36,34,married,no_rec,fixed,60,125,59000,900,1500,3000,50,1,4114
good,14,other,48,36,married,no_rec,fixed,35,251,0,0,1000,1550,65,10,4115
good,3,owner,18,40,married,no_rec,fixed,45,140,4000,0,400,1772,23,4,4116
good,13,owner,24,47,married,yes_rec,fixed,75,300,12000,0,1000,1340,75,5,4117
good,18,owner,24,61,married,no_rec,freelance,45,119,8000,0,1100,1340,82,2,4118
good,19,owner,48,37,married,no_rec,fixed,60,158,7000,3000,1000,1156,87,3,4119
good,15,owner,60,50,married,no_rec,fixed,35,91,3000,0,1150,1200,96,3,4120
good,1,parents,60,22,married,no_rec,partime,35,195,120000,0,1550,1550,100,6,4121
good,2,owner,60,29,married,yes_rec,fixed,35,160,3000,0,900,1310,69,8,4122
bad,2,owner,60,26,single,yes_rec,fixed,35,110,7000,0,535,1710,31,8,4123
good,30,owner,60,53,married,no_rec,freelance,35,201,25000,0,1360,1450,94,7,4124
good,20,owner,24,51,married,no_rec,fixed,75,130,10000,0,500,1238,40,3,4125
good,7,owner,48,29,married,no_rec,fixed,35,68,3500,0,500,1700,29,3,4126
good,23,other,36,56,separated,no_rec,freelance,35,157,0,0,1800,2320,78,2,4127
good,2,parents,48,25,single,yes_rec,fixed,35,233,0,0,1000,1090,92,10,4128
bad,5,parents,24,26,single,yes_rec,fixed,35,104,0,0,1000,1314,76,2,4129
good,18,owner,60,34,married,no_rec,fixed,35,168,12000,0,800,1103,73,10,4130
good,3,parents,48,48,married,no_rec,fixed,35,120,0,0,1300,1470,88,3,4131
good,1,owner,60,22,married,yes_rec,fixed,45,230,2000,288,800,1588,50,14,4132
bad,1,owner,60,55,married,yes_rec,others,45,136,30000,0,1400,1424,98,4,4133
good,28,owner,60,52,married,no_rec,fixed,35,185,4000,1000,900,1428,63,9,4134
good,7,owner,60,47,married,no_rec,fixed,75,155,3000,200,675,975,69,7,4135
good,9,rent,60,25,married,no_rec,fixed,50,145,0,0,1100,1250,88,5,4136
good,1,rent,60,28,married,no_rec,fixed,62,169,0,0,1200,2068,58,5,4137
bad,0,rent,48,52,single,yes_rec,fixed,49,135,0,0,1000,1200,83,4,4138
good,8,priv,60,49,married,no_rec,fixed,45,120,3000,0,900,985,91,5,4139
good,10,owner,30,37,married,no_rec,fixed,60,200,7000,0,750,1923,39,6,4140
bad,7,parents,36,31,separated,no_rec,fixed,35,197,0,0,1200,1200,100,5,4141
good,5,owner,48,48,married,no_rec,fixed,60,130,5000,0,650,795,82,5,4142
good,7,owner,36,25,single,no_rec,fixed,35,55,9000,0,1000,1215,82,1,4143
good,2,parents,48,29,single,no_rec,fixed,35,111,0,0,1000,1854,54,4,4144
bad,3,priv,48,28,married,no_rec,fixed,60,136,3500,2500,1000,1200,83,2,4145
good,45,owner,30,64,married,no_rec,freelance,45,157,20000,0,1000,1588,63,3,4146
bad,10,owner,60,49,widow,no_rec,fixed,35,160,3000,0,1650,1659,99,5,4147
good,0,parents,36,22,single,no_rec,partime,35,81,2500,0,400,775,52,4,4148
good,16,owner,60,31,married,no_rec,fixed,60,160,12000,0,1850,1862,99,3,4149
good,10,owner,24,52,married,no_rec,fixed,60,81,5000,0,250,1003,25,2,4150
good,17,owner,24,51,married,no_rec,freelance,35,55,5000,0,800,1630,49,1,4151
good,25,owner,60,50,married,no_rec,fixed,75,85,8000,0,1500,2075,72,0,4152
good,15,owner,48,40,single,no_rec,fixed,35,95,7000,4000,800,1086,74,1,4153
good,27,owner,12,45,married,no_rec,fixed,60,142,5000,0,400,985,41,2,4154
good,6,owner,60,63,widow,no_rec,others,35,54,13000,0,1000,1063,94,1,4155
good,1,other,24,20,single,no_rec,partime,45,48,3000,0,700,980,71,0,4156
bad,14,owner,36,37,married,yes_rec,fixed,75,120,13000,3500,1250,1350,93,0,4157
good,6,owner,48,53,married,no_rec,freelance,60,178,15000,0,800,1371,58,7,4158
bad,8,other,60,28,divorced,yes_rec,fixed,35,102,0,0,1100,1421,77,4,4159
bad,5,owner,36,59,married,no_rec,freelance,35,184,1,0,700,1100,64,8,4160
good,8,parents,48,24,single,no_rec,fixed,35,96,0,0,1000,1540,65,3,4161
good,2,parents,60,26,single,no_rec,freelance,35,8,0,0,900,984,91,-2,4162
bad,33,rent,60,53,married,no_rec,fixed,46,106,0,0,850,1371,62,4,4163
good,13,owner,36,40,married,no_rec,fixed,45,193,3000,0,700,1000,70,8,4164
bad,2,owner,36,22,single,no_rec,freelance,35,62,11000,0,375,450,83,3,4165
good,5,parents,60,23,single,no_rec,fixed,35,120,0,0,1300,2100,62,4,4166
bad,11,owner,60,42,married,no_rec,fixed,60,80,3600,0,1200,1322,91,1,4167
good,8,owner,60,31,married,no_rec,fixed,35,98,5000,1000,1400,1720,81,2,4168
good,0,parents,60,24,single,yes_rec,fixed,35,241,0,0,1100,1600,69,11,4169
good,2,parents,60,48,married,yes_rec,fixed,45,106,1500,0,1000,1253,80,4,4170
good,8,owner,24,25,married,no_rec,fixed,35,160,3000,0,800,1092,73,4,4171
good,3,rent,48,28,single,no_rec,fixed,51,160,0,0,550,1440,38,10,4172
bad,6,rent,60,47,married,yes_rec,freelance,45,184,3000,0,1000,1000,100,8,4173
good,14,owner,36,40,married,no_rec,fixed,45,80,3000,0,900,1263,71,1,4174
good,30,owner,48,66,married,no_rec,freelance,35,178,7000,0,1000,1108,90,7,4175
bad,0,rent,36,55,married,yes_rec,fixed,94,193,0,0,600,1100,55,6,4176
bad,2,parents,60,22,single,no_rec,fixed,35,60,0,0,1175,1175,100,1,4177
bad,1,rent,48,29,widow,no_rec,others,43,80,0,0,1250,1500,83,1,4178
good,13,other,60,37,married,no_rec,fixed,60,103,87,0,1300,1966,66,2,4179
good,20,owner,60,51,married,no_rec,fixed,45,107,2000,0,1000,1536,65,4,4180
good,4,rent,36,60,separated,no_rec,fixed,46,111,0,0,500,750,67,5,4181
good,1,owner,60,60,married,no_rec,others,45,200,7000,0,1000,1179,85,9,4182
good,8,owner,48,34,married,no_rec,freelance,45,187,8000,3600,600,1699,35,8,4183
bad,0,owner,60,58,single,no_rec,others,35,19,1,0,700,1332,53,-1,4184
bad,0,other,48,32,single,no_rec,partime,35,182,0,0,800,907,88,9,4185
good,25,owner,36,46,married,no_rec,fixed,90,145,12000,0,1100,2400,46,2,4186
bad,4,rent,60,23,single,yes_rec,fixed,45,97,0,0,1250,1635,76,2,4187
good,8,other,30,40,married,no_rec,fixed,45,148,0,0,850,1370,62,4,4188
good,21,owner,36,44,married,no_rec,fixed,75,170,4000,0,1200,1650,73,3,4189
bad,10,owner,48,50,separated,no_rec,freelance,35,232,80000,0,1800,2038,88,5,4190
bad,1,rent,36,47,married,yes_rec,freelance,105,101,0,0,500,500,100,-0,4191
good,5,rent,36,33,married,no_rec,partime,52,73,0,0,400,750,53,2,4192
bad,2,other,60,45,married,yes_rec,partime,60,90,0,0,1000,1457,69,2,4193
good,12,owner,60,39,single,yes_rec,fixed,35,125,4000,0,1000,1516,66,5,4194
good,2,parents,60,22,single,no_rec,freelance,35,115,0,0,1250,1263,99,4,4195
good,8,owner,60,29,married,no_rec,fixed,45,192,6000,2500,1300,1595,82,6,4196
good,3,owner,60,32,single,no_rec,fixed,35,84,5000,3000,600,999,60,2,4197
good,2,parents,60,25,married,no_rec,freelance,35,150,2000,0,1000,1302,77,7,4198
good,2,rent,36,31,married,no_rec,freelance,46,111,0,0,1000,1800,56,2,4199
bad,0,rent,48,25,married,yes_rec,partime,49,139,0,0,1450,1701,85,3,4200
good,7,rent,60,33,married,no_rec,fixed,84,240,0,0,1000,1928,52,9,4201
bad,2,parents,36,21,single,no_rec,fixed,35,50,0,0,500,900,56,1,4202
bad,0,parents,48,26,married,no_rec,partime,45,76,0,0,700,2300,30,2,4203
good,1,owner,48,48,married,no_rec,freelance,45,188,14000,0,900,1082,83,8,4204
good,30,rent,36,53,married,no_rec,partime,70,95,0,0,800,800,100,1,4205
good,3,owner,48,63,married,no_rec,others,35,145,4000,0,350,969,36,15,4206
good,3,rent,60,36,married,no_rec,partime,42,72,0,0,850,1263,67,2,4207
good,0,parents,36,20,single,no_rec,partime,35,120,0,0,1100,1100,100,3,4208
good,4,parents,48,23,single,no_rec,fixed,35,85,0,0,1200,1350,89,2,4209
good,10,priv,36,47,married,yes_rec,fixed,45,60,5000,0,250,1343,19,2,4210
good,8,owner,12,32,married,yes_rec,fixed,45,211,4500,0,800,2014,40,2,4211
bad,0,owner,48,54,widow,no_rec,partime,35,67,5000,0,760,860,88,2,4212
good,3,owner,60,28,married,no_rec,partime,35,143,5500,3000,1150,1292,89,4,4213
bad,1,rent,48,30,single,no_rec,freelance,35,84,0,0,1300,1500,87,2,4214
bad,15,owner,24,47,married,yes_rec,freelance,45,134,5000,0,250,500,50,9,4215
good,1,owner,60,42,married,no_rec,fixed,60,76,5000,0,1000,1299,77,1,4216
good,8,owner,60,30,married,no_rec,fixed,60,106,7000,4000,700,999,70,1,4217
good,20,owner,36,51,married,no_rec,fixed,45,90,3500,0,675,775,87,2,4218
bad,11,priv,60,39,married,no_rec,fixed,60,120,3000,1000,1450,1499,97,2,4219
bad,2,parents,60,35,married,no_rec,partime,45,85,0,0,1000,1542,65,2,4220
bad,1,parents,60,22,married,yes_rec,partime,45,183,0,0,1600,1739,92,5,4221
bad,7,owner,60,25,married,no_rec,fixed,35,75,3000,0,1350,1674,81,2,4222
good,0,owner,60,50,single,no_rec,fixed,35,120,0,0,1400,1430,98,4,4223
good,22,owner,48,39,single,no_rec,fixed,35,83,2500,0,650,1265,51,4,4224
good,1,owner,48,41,married,no_rec,freelance,60,102,4000,0,1000,1090,92,2,4225
bad,1,rent,36,37,married,yes_rec,fixed,97,71,0,0,1300,1700,76,-1,4226
good,1,parents,60,45,married,yes_rec,fixed,60,92,6000,0,1220,1466,83,2,4227
good,18,rent,60,53,married,no_rec,fixed,71,107,4000,0,1300,1450,90,2,4228
good,5,rent,36,52,married,yes_rec,freelance,35,164,0,0,850,950,89,5,4229
good,8,parents,12,27,single,no_rec,freelance,35,150,3000,0,275,550,50,5,4230
good,0,rent,60,21,single,no_rec,fixed,47,120,0,0,1400,1550,90,3,4231
bad,7,priv,48,30,married,no_rec,partime,60,112,1500,0,900,1165,77,3,4232
good,3,owner,36,42,married,no_rec,fixed,60,60,6000,0,1200,1500,80,0,4233
good,0,rent,36,34,single,no_rec,partime,43,78,0,0,1200,1550,77,1,4234
good,6,owner,36,36,married,no_rec,fixed,60,73,3500,0,475,675,70,1,4235
good,7,rent,60,34,married,no_rec,fixed,48,130,0,0,1150,1549,74,4,4236
good,14,owner,18,29,married,no_rec,fixed,35,165,6000,2500,600,1370,44,3,4237
good,4,owner,60,39,married,no_rec,freelance,45,214,7500,0,1300,1508,86,8,4238
bad,1,parents,60,33,married,yes_rec,freelance,45,93,0,0,1000,1471,68,3,4239
bad,0,rent,60,33,married,no_rec,partime,77,166,0,0,850,984,86,6,4240
good,21,parents,60,39,married,yes_rec,fixed,60,210,5000,0,1500,1787,84,6,4241
good,12,owner,60,40,married,yes_rec,fixed,45,110,11500,1750,800,1594,50,4,4242
bad,0,owner,60,38,married,no_rec,fixed,45,87,10000,4500,900,1000,90,-0,4243
good,10,owner,60,40,married,no_rec,fixed,60,194,7000,0,1600,2171,74,5,4244
bad,10,owner,36,37,separated,yes_rec,fixed,60,150,30000,3000,1000,1400,71,2,4245
good,45,owner,12,60,married,no_rec,freelance,35,52,19000,0,550,1240,44,0,4246
bad,0,owner,60,32,married,yes_rec,fixed,35,75,4500,1000,900,1084,83,2,4247
bad,0,owner,60,37,married,no_rec,freelance,90,297,8000,4000,1550,1557,100,6,4248
bad,2,owner,60,32,married,no_rec,fixed,60,182,3000,350,1300,1662,78,5,4249
good,22,parents,24,51,married,no_rec,fixed,45,201,0,0,800,1385,58,5,4250
good,0,owner,60,30,married,no_rec,fixed,45,180,5000,0,1600,1924,83,5,4251
bad,0,parents,36,24,single,no_rec,partime,35,100,0,0,1000,2000,50,2,4252
good,30,rent,60,55,married,no_rec,fixed,57,115,10000,0,900,1000,90,4,4253
good,13,priv,42,46,married,no_rec,fixed,60,75,3000,600,1200,1569,76,0,4254
bad,3,owner,60,28,married,no_rec,fixed,45,210,5000,2700,1100,1516,73,8,4255
good,2,parents,24,24,single,no_rec,fixed,35,110,0,0,1000,1589,63,2,4256
good,5,owner,30,53,single,no_rec,freelance,35,700,23000,0,1500,2150,70,13,4257
bad,8,rent,60,30,married,no_rec,fixed,85,103,0,0,1090,1090,100,1,4258
bad,2,parents,48,20,single,no_rec,fixed,105,130,2500,0,1750,1998,88,1,4259
bad,15,owner,60,53,separated,no_rec,fixed,35,95,16500,0,1600,1955,82,2,4260
bad,15,owner,60,37,married,no_rec,fixed,75,200,9000,2500,1400,1699,82,4,4261
good,9,owner,36,31,married,no_rec,fixed,35,161,14000,0,1200,1705,70,4,4262
bad,0,parents,48,26,single,yes_rec,freelance,35,101,0,0,1500,1703,88,2,4263
good,2,owner,48,41,married,no_rec,fixed,75,120,7500,4750,900,1411,64,-0,4264
good,14,rent,48,32,married,no_rec,fixed,72,115,0,0,350,410,85,6,4265
good,15,owner,60,35,single,yes_rec,fixed,35,150,5000,2800,1300,1332,98,4,4266
good,0,parents,36,37,married,yes_rec,fixed,45,230,7000,0,2800,4200,67,2,4267
good,13,owner,48,27,married,no_rec,fixed,45,118,10000,7200,1100,1397,79,0,4268
bad,1,priv,60,41,married,yes_rec,partime,45,93,3000,0,1900,2230,85,2,4269
good,9,owner,48,49,married,no_rec,fixed,60,149,12000,0,700,1975,35,6,4270
good,16,owner,60,30,married,no_rec,fixed,35,95,2000,0,1300,1700,76,3,4271
bad,1,owner,24,34,married,yes_rec,freelance,60,250,3000,0,1100,1281,86,4,4272
bad,3,rent,60,30,married,no_rec,freelance,45,160,0,0,1150,1395,82,6,4273
good,12,owner,36,50,married,no_rec,fixed,75,190,5000,0,1070,1500,71,4,4274
good,0,parents,48,23,single,no_rec,fixed,35,56,0,0,325,1202,27,3,4275
bad,0,parents,48,21,single,no_rec,partime,35,70,0,0,1200,1600,75,1,4276
good,6,rent,36,36,married,yes_rec,fixed,56,208,0,0,600,1432,42,9,4277
good,22,rent,60,48,married,no_rec,fixed,66,210,0,0,1200,1233,97,7,4278
bad,10,other,36,45,married,yes_rec,fixed,45,102,0,0,535,585,91,4,4279
bad,10,rent,36,35,single,no_rec,freelance,40,50,148,1,500,1050,48,1,4280
good,10,owner,12,56,widow,no_rec,others,35,214,53500,0,1150,1300,88,2,4281
good,3,parents,60,27,married,no_rec,fixed,45,140,5000,0,1400,1721,81,4,4282
bad,6,other,36,35,married,no_rec,freelance,35,23,3000,0,250,350,71,-2,4283
good,14,owner,60,31,married,no_rec,fixed,60,110,5500,2500,1000,1314,76,2,4284
bad,1,rent,60,26,married,no_rec,partime,48,127,0,0,1250,1655,76,4,4285
good,1,parents,24,21,single,no_rec,fixed,35,60,0,0,250,450,56,2,4286
bad,3,parents,60,29,single,no_rec,freelance,35,114,0,0,1500,2500,60,3,4287
good,26,owner,36,46,married,no_rec,fixed,45,184,5000,0,1000,1535,65,5,4288
good,2,owner,60,60,married,no_rec,fixed,35,87,2500,0,1000,1150,87,3,4289
good,32,rent,60,47,separated,yes_rec,fixed,47,120,3000,0,1400,1995,70,3,4290
good,7,owner,60,60,married,no_rec,fixed,45,145,5000,0,1350,1363,99,4,4291
bad,11,owner,60,58,married,no_rec,fixed,35,81,11000,0,1400,1550,90,2,4292
good,15,other,60,50,married,no_rec,fixed,35,92,6000,0,900,982,92,4,4293
good,2,rent,36,27,single,no_rec,fixed,70,97,0,0,500,985,51,2,4294
good,22,owner,36,48,married,no_rec,fixed,45,150,5000,0,650,750,87,6,4295
good,2,rent,36,27,married,no_rec,fixed,45,102,0,0,600,650,92,3,4296
bad,23,owner,60,57,married,no_rec,fixed,35,99,2500,0,900,1077,84,4,4297
bad,1,rent,36,24,married,no_rec,partime,41,56,0,0,500,585,85,1,4298
good,33,other,36,56,married,no_rec,fixed,35,80,3500,0,800,981,82,2,4299
bad,3,parents,60,20,single,no_rec,fixed,35,94,0,0,1300,1365,95,3,4300
good,0,parents,60,23,single,no_rec,partime,35,205,0,0,1100,1258,87,9,4301
good,26,rent,60,40,married,no_rec,fixed,47,118,0,0,1260,1450,87,3,4302
bad,12,other,60,34,married,no_rec,fixed,60,113,1500,0,1050,1087,97,3,4303
bad,14,priv,36,45,separated,yes_rec,fixed,35,120,2500,0,1150,1350,85,3,4304
good,8,owner,60,41,married,no_rec,fixed,60,70,5000,0,900,1300,69,1,4305
bad,2,other,48,29,single,no_rec,fixed,35,105,0,0,1600,2074,77,2,4306
bad,2,other,60,26,single,yes_rec,partime,35,55,0,0,1500,1543,97,1,4307
good,3,rent,60,31,married,no_rec,freelance,70,102,0,0,1100,1305,84,2,4308
good,6,parents,36,23,single,no_rec,fixed,35,79,6000,0,550,652,84,3,4309
good,2,priv,60,30,married,no_rec,fixed,60,152,3500,750,800,865,92,6,4310
good,9,rent,60,32,married,no_rec,fixed,71,105,0,0,700,1800,39,3,4311
bad,25,other,48,50,separated,yes_rec,fixed,35,89,0,0,800,2300,35,3,4312
bad,5,priv,60,37,married,no_rec,partime,60,95,2000,0,1065,1165,91,2,4313
good,2,rent,60,29,married,yes_rec,fixed,69,91,0,0,1000,1268,79,1,4314
good,20,owner,60,56,married,no_rec,fixed,35,96,5000,0,950,1092,87,4,4315
