status,seniority,home,time,age,marital,records,job,expenses,income,assets,debt,amount,price,finrat,savings,id
bad,3,priv,37,39,divorced,yes_rec,fixed,34,140,13078,0,2874,5034,64,1,10142
good,10,owner,50,32,married,no_rec,fixed,46,114,4798,0,963,1126,85,3,10143
bad,2,rent,49,59,single,no_rec,freelance,54,158,10791,4313,969,2087,51,3,10144
good,4,other,58,25,single,no_rec,fixed,35,158,0,0,1798,3005,62,4,10145
bad,7,parents,63,33,single,no_rec,partime,35,70,0,0,1252,1431,88,2,10146
good,0,parents,23,26,single,no_rec,partime,35,67,0,0,104,129,85,8,10147
bad,7,owner,60,29,married,yes_rec,fixed,63,148,7700,0,953,972,93,6,10148
bad,2,other,46,26,married,no_rec,fixed,34,128,0,0,1508,2002,82,3,10149
bad,3,rent,58,42,separated,yes_rec,fixed,58,142,0,0,1708,1750,89,3,10150
good,7,owner,49,34,married,yes_rec,fixed,43,136,5397,0,531,1196,46,8,10151
good,1,parents,60,44,married,no_rec,fixed,63,66,7319,0,924,1543,61,0,10152
good,6,owner,58,33,married,no_rec,fixed,33,87,2960,0,1463,1744,84,2,10153
good,3,owner,58,27,married,no_rec,fixed,44,131,2944,0,1295,1704,72,4,10154
bad,5,parents,25,26,single,no_rec,fixed,37,133,0,0,471,918,52,6,10155
good,3,rent,48,26,married,no_rec,fixed,59,236,0,0,1200,1304,90,7,10156
good,18,priv,61,47,married,no_rec,fixed,61,138,3998,0,1055,1070,91,5,10157
good,20,owner,63,51,widow,yes_rec,fixed,33,204,11209,3982,840,1309,62,10,10158
good,5,rent,36,40,separated,no_rec,fixed,42,77,0,0,403,678,65,3,10159
good,8,owner,61,35,married,no_rec,freelance,43,261,10141,0,2382,3223,78,5,10160
good,2,other,37,34,separated,no_rec,fixed,36,196,0,0,1538,1753,100,4,10161
bad,1,owner,11,59,married,no_rec,others,63,52,3420,0,523,1727,29,0,10162
good,10,owner,58,25,married,no_rec,fixed,45,138,4848,3843,1653,1734,87,2,10163
good,13,owner,34,36,married,no_rec,fixed,61,145,4778,0,1464,1913,68,2,10164
good,12,parents,49,33,married,no_rec,fixed,35,91,0,0,996,1335,68,3,10165
good,4,ignore,61,64,married,no_rec,freelance,34,100,7838,0,1255,1448,88,3,10166
good,15,owner,61,48,married,no_rec,fixed,61,158,5019,0,1718,1990,84,4,10167
good,23,owner,57,46,married,no_rec,fixed,58,140,6178,1040,1076,1647,70,4,10168
good,10,owner,35,34,married,no_rec,fixed,37,227,11881,1674,1468,1909,75,4,10169
good,2,parents,37,23,single,no_rec,fixed,37,63,0,0,470,759,57,2,10170
good,20,owner,25,42,married,no_rec,fixed,57,126,4069,0,833,2310,33,2,10171
bad,1,rent,60,23,married,yes_rec,partime,41,68,0,0,1708,1815,96,1,10172
good,12,owner,46,26,married,no_rec,fixed,33,134,3802,0,1500,1629,95,3,10173
good,11,owner,59,26,married,yes_rec,fixed,37,103,2936,0,1251,1324,99,3,10174
good,5,rent,37,52,married,no_rec,fixed,66,191,0,0,635,747,82,7,10175
bad,6,owner,48,26,married,yes_rec,fixed,34,88,5238,0,1440,1661,90,2,10176
good,1,rent,46,38,married,yes_rec,partime,73,113,5767,0,1399,1740,88,2,10177
good,10,owner,63,41,married,no_rec,others,34,58,5099,0,1325,1888,73,1,10178
bad,0,owner,58,28,married,no_rec,partime,71,217,6874,4682,1192,1367,92,4,10179
bad,1,owner,48,20,single,no_rec,fixed,33,53,2025,1603,1124,1095,97,0,10180
good,0,parents,61,23,single,no_rec,partime,36,109,3021,1199,892,1426,57,5,10181
good,10,owner,23,50,married,no_rec,freelance,58,198,18,0,514,1148,42,7,10182
good,10,owner,59,34,married,no_rec,fixed,59,166,4034,1887,1027,1296,80,5,10183
good,16,owner,61,31,married,no_rec,fixed,57,152,3889,0,1466,1753,86,4,10184
bad,0,rent,59,18,single,no_rec,others,36,13,0,0,908,1127,81,-1,10185
good,10,owner,6,37,married,no_rec,freelance,78,69,7626,0,432,525,89,0,10186
bad,0,parents,48,20,single,no_rec,partime,35,50,0,0,1816,1942,94,0,10187
bad,3,parents,62,23,single,no_rec,fixed,34,62,0,0,1080,1272,89,1,10188
bad,3,rent,36,38,married,no_rec,fixed,89,149,0,0,307,679,44,7,10189
good,12,owner,49,37,married,no_rec,freelance,60,100,6078,0,1352,1573,80,1,10190
good,2,rent,62,24,married,no_rec,fixed,54,103,3931,0,1676,1990,91,2,10191
bad,2,priv,50,36,married,yes_rec,partime,74,117,1973,0,886,1251,71,2,10192
good,2,parents,58,23,single,no_rec,fixed,36,172,0,0,915,1469,60,9,10193
good,4,owner,46,39,married,yes_rec,fixed,57,150,3347,209,800,775,102,5,10194
bad,21,owner,62,63,married,yes_rec,fixed,59,169,3042,0,1242,1407,88,5,10195
bad,14,rent,63,37,married,no_rec,fixed,68,107,0,0,1445,1740,87,2,10196
bad,6,other,59,28,married,no_rec,fixed,59,127,0,0,1314,1413,93,3,10197
good,3,owner,36,35,married,no_rec,fixed,59,56,0,0,1432,2382,68,0,10198
good,12,owner,34,41,married,no_rec,fixed,37,153,14179,0,313,843,36,13,10199
good,5,parents,25,32,single,no_rec,fixed,35,133,0,0,204,1462,13,12,10200
good,15,other,59,32,married,no_rec,fixed,57,114,5959,0,1365,1417,92,3,10201
good,3,parents,49,20,single,no_rec,freelance,35,122,6830,0,1024,1419,77,4,10202
good,15,rent,50,31,single,yes_rec,fixed,46,123,0,0,780,1274,66,4,10203
good,2,rent,50,28,single,no_rec,fixed,61,244,0,0,958,1128,88,9,10204
good,0,parents,62,32,married,no_rec,others,78,38,0,0,1545,2041,70,-2,10205
good,22,parents,62,36,single,no_rec,freelance,34,69,4320,0,1873,2395,81,1,10206
good,6,owner,50,56,married,no_rec,freelance,46,72,16403,1501,1968,3676,51,0,10207
bad,1,other,60,22,single,no_rec,partime,43,136,0,0,1155,1514,73,5,10208
bad,3,parents,57,24,married,no_rec,fixed,37,69,0,0,1334,1387,96,2,10209
good,5,owner,36,61,married,yes_rec,others,43,79,6654,0,386,1259,30,3,10210
bad,0,rent,46,21,single,yes_rec,partime,59,108,0,0,1127,1311,86,2,10211
good,0,owner,50,28,married,no_rec,others,61,48,10951,0,988,1520,66,0,10212
good,8,owner,12,41,married,no_rec,fixed,71,166,1501,0,369,848,40,3,10213
good,23,owner,58,44,single,no_rec,fixed,34,118,3418,0,1279,1656,78,4,10214
good,3,parents,59,23,single,no_rec,fixed,35,109,0,0,821,1056,68,5,10215
good,13,owner,61,27,married,no_rec,fixed,37,256,6678,0,1039,1699,64,12,10216
good,32,owner,48,62,married,no_rec,fixed,34,131,8254,0,812,1102,81,5,10217
bad,0,owner,34,33,married,yes_rec,partime,46,125,2850,148,673,872,86,4,10218
good,0,rent,60,44,separated,no_rec,fixed,54,120,0,0,931,1105,84,4,10219
good,21,owner,38,37,married,yes_rec,fixed,59,154,3328,0,448,906,45,7,10220
bad,18,owner,38,60,married,no_rec,fixed,62,82,2578,0,638,786,85,1,10221
good,1,owner,62,28,married,no_rec,fixed,43,61,4138,0,1475,2384,61,1,10222
good,10,owner,63,32,married,no_rec,fixed,43,420,5481,2467,1305,2043,66,16,10223
good,4,rent,60,26,married,no_rec,fixed,55,118,0,0,1274,1372,89,3,10224
bad,3,rent,58,32,married,no_rec,fixed,48,148,0,0,1109,1208,92,5,10225
good,3,rent,24,30,married,no_rec,fixed,58,158,0,0,392,443,91,6,10226
good,8,rent,63,46,married,no_rec,freelance,45,154,0,0,1030,1322,73,6,10227
good,0,rent,11,22,single,no_rec,freelance,38,35,0,0,713,1691,41,0,10228
good,1,rent,63,24,married,no_rec,partime,40,76,0,0,980,1068,93,2,10229
good,2,rent,34,44,married,no_rec,partime,59,120,5214,0,925,948,88,3,10230
good,1,owner,62,39,married,yes_rec,fixed,45,97,8247,0,416,1573,25,8,10231
good,0,owner,57,45,married,no_rec,freelance,44,56,5918,0,1372,1308,97,0,10232
good,1,owner,57,22,single,yes_rec,fixed,34,304,55408,0,1308,1408,91,11,10233
good,0,parents,19,32,single,no_rec,fixed,35,115,5942,0,429,1251,36,3,10234
good,3,rent,61,30,married,yes_rec,fixed,53,95,0,0,952,1034,91,3,10235
good,4,owner,38,43,single,no_rec,fixed,34,119,11895,0,889,1360,72,3,10236
good,5,owner,61,37,married,no_rec,freelance,63,70,3613,200,1283,1647,78,0,10237
good,17,rent,38,41,single,no_rec,freelance,40,53,0,0,765,1104,74,1,10238
good,18,owner,46,52,married,yes_rec,freelance,61,73,15712,0,1986,2265,83,0,10239
good,1,rent,49,25,married,no_rec,partime,39,58,0,0,1459,1969,74,0,10240
good,17,owner,47,30,married,no_rec,fixed,46,198,5080,762,1201,1693,76,6,10241
good,1,rent,47,35,married,no_rec,fixed,58,99,0,0,605,1098,53,4,10242
good,14,owner,61,44,married,no_rec,freelance,58,312,6978,0,1256,1315,89,11,10243
good,0,parents,59,40,single,no_rec,partime,34,135,4331,0,1152,1475,76,5,10244
bad,0,priv,57,43,married,no_rec,partime,44,112,1990,257,1608,1914,78,3,10245
bad,0,rent,57,26,single,yes_rec,partime,46,117,0,0,1203,1480,80,4,10246
bad,0,rent,38,18,single,yes_rec,others,38,31,0,0,307,340,82,-1,10247
bad,0,parents,36,34,single,no_rec,freelance,33,41,0,0,906,982,89,0,10248
good,9,other,60,29,married,no_rec,fixed,62,136,0,0,1541,1664,87,3,10249
good,15,owner,59,40,married,no_rec,fixed,62,115,4928,0,990,1578,63,3,10250
bad,0,rent,36,21,single,no_rec,partime,42,67,0,0,451,545,75,2,10251
good,4,parents,34,29,married,no_rec,fixed,35,176,0,0,966,1240,73,5,10252
good,12,owner,59,37,married,no_rec,fixed,63,128,4629,709,953,1972,53,4,10253
good,5,ignore,46,54,divorced,no_rec,fixed,36,98,5943,0,516,615,74,6,10254
good,3,rent,38,20,single,no_rec,fixed,46,85,0,0,409,495,79,4,10255
bad,1,owner,61,39,married,yes_rec,fixed,57,160,2417,0,1628,1688,102,3,10256
bad,3,owner,35,47,married,yes_rec,fixed,59,88,3494,0,625,638,96,1,10257
good,0,parents,46,23,single,no_rec,freelance,45,140,0,0,3936,4571,88,1,10258
bad,1,parents,35,30,married,no_rec,fixed,37,60,4009,0,731,768,85,1,10259
good,3,priv,57,33,married,no_rec,fixed,76,193,3398,1185,709,887,83,8,10260
good,20,owner,13,46,separated,no_rec,freelance,73,314,18127,0,798,1404,57,4,10261
bad,3,owner,34,40,married,yes_rec,freelance,59,70,4400,0,587,803,72,1,10262
good,10,owner,37,37,married,yes_rec,fixed,62,324,14691,1020,1044,2276,45,9,10263
good,1,owner,36,19,single,no_rec,partime,35,135,4077,0,373,416,90,10,10264
good,8,rent,50,34,married,no_rec,fixed,79,154,0,0,846,978,87,5,10265
good,6,other,50,37,married,no_rec,fixed,58,76,14461,0,2057,2611,77,0,10266
good,0,other,34,25,married,no_rec,fixed,46,268,0,0,689,797,91,11,10267
good,11,owner,62,54,married,yes_rec,fixed,77,232,15637,0,1979,2397,76,5,10268
good,6,rent,63,30,single,no_rec,fixed,45,80,0,0,761,912,87,3,10269
bad,3,parents,62,31,married,yes_rec,fixed,43,118,3909,0,1458,1588,90,3,10270
bad,0,parents,17,18,single,no_rec,fixed,36,86,0,0,647,637,98,2,10271
good,13,rent,36,32,married,no_rec,fixed,67,204,0,0,1426,2660,58,3,10272
good,14,parents,61,33,single,no_rec,fixed,35,101,0,0,744,779,97,5,10273
bad,0,owner,58,38,married,yes_rec,freelance,46,56,9961,0,1450,1674,85,0,10274
bad,8,other,35,40,married,no_rec,fixed,37,116,0,0,459,541,80,6,10275
good,10,owner,34,53,married,no_rec,freelance,34,232,25523,0,2012,2321,82,3,10276
good,5,owner,59,37,married,yes_rec,fixed,34,195,8709,1433,1073,1144,88,9,10277
bad,5,parents,48,21,single,no_rec,others,45,163,0,0,2573,3598,73,2,10278
good,21,owner,62,40,married,yes_rec,fixed,60,141,6764,0,2032,2315,90,3,10279
bad,3,parents,57,33,single,yes_rec,partime,37,82,0,0,1142,1213,87,2,10280
bad,0,rent,59,40,married,no_rec,freelance,35,78,0,0,1339,1697,82,2,10281
good,13,parents,60,34,married,yes_rec,fixed,36,141,0,0,1203,1221,92,5,10282
good,22,owner,62,48,married,no_rec,fixed,45,93,3141,0,945,1060,90,3,10283
good,3,owner,48,26,married,no_rec,freelance,33,103,4344,1845,976,1212,78,3,10284
good,4,owner,35,31,married,no_rec,fixed,46,190,12595,2053,840,2330,35,6,10285
good,8,owner,59,33,married,yes_rec,fixed,46,150,4908,0,1057,1080,103,5,10286
good,2,rent,63,42,married,no_rec,fixed,63,141,512,0,1477,1695,97,3,10287
good,3,parents,50,29,married,no_rec,fixed,44,177,0,0,997,2119,51,6,10288
good,6,rent,61,33,married,no_rec,fixed,85,116,0,0,816,2295,37,2,10289
good,19,owner,58,37,married,no_rec,fixed,60,70,13483,0,937,931,95,1,10290
good,0,owner,23,54,married,no_rec,others,47,163,6622,0,483,616,83,6,10291
good,8,owner,58,35,married,no_rec,fixed,45,157,2033,0,1060,2366,46,7,10292
good,16,owner,46,47,married,no_rec,fixed,33,131,3970,0,1452,1641,84,3,10293
bad,2,rent,46,45,separated,no_rec,fixed,47,131,5130,794,1647,2464,67,2,10294
good,0,parents,59,22,single,no_rec,partime,36,71,0,0,1078,1125,98,2,10295
good,21,owner,62,46,married,no_rec,fixed,61,114,4155,0,1188,1468,83,3,10296
good,5,rent,61,42,separated,yes_rec,freelance,89,293,15451,0,1781,2225,82,7,10297
good,15,owner,34,41,married,no_rec,fixed,60,162,4017,0,1310,2286,59,3,10298
good,1,parents,50,22,single,no_rec,fixed,35,61,0,0,871,1162,73,1,10299
bad,1,rent,23,24,single,no_rec,partime,50,144,0,0,478,546,96,4,10300
good,3,parents,50,29,separated,no_rec,fixed,33,106,0,0,917,1308,69,4,10301
bad,2,rent,19,46,married,yes_rec,fixed,75,139,0,0,205,363,53,6,10302
good,14,owner,36,43,married,yes_rec,fixed,58,108,5235,0,408,1646,24,4,10303
bad,2,parents,62,20,single,no_rec,fixed,35,53,3593,0,1323,1580,75,1,10304
good,15,owner,61,29,married,no_rec,fixed,35,222,3991,0,1796,2193,79,6,10305
bad,0,parents,38,22,single,no_rec,partime,35,127,1967,0,861,1046,83,4,10306
good,3,owner,57,26,married,no_rec,fixed,36,125,3977,1563,1877,2185,83,2,10307
good,1,owner,59,27,married,no_rec,fixed,34,89,2073,0,1119,1521,81,3,10308
bad,6,rent,60,39,married,yes_rec,fixed,55,107,0,0,1059,1352,86,3,10309
good,6,parents,17,24,married,no_rec,fixed,44,160,0,0,1251,1882,65,2,10310
good,17,rent,62,35,married,no_rec,fixed,74,104,0,0,1327,1282,102,1,10311
good,30,owner,13,53,married,no_rec,freelance,47,61,11859,0,1359,1631,84,0,10312
good,25,priv,13,52,single,no_rec,freelance,36,95,24974,0,142,394,36,5,10313
good,5,owner,37,54,married,yes_rec,others,34,220,8888,0,1618,2062,81,4,10314
bad,5,rent,47,30,married,yes_rec,fixed,62,145,0,0,787,1622,48,5,10315
bad,0,parents,62,31,married,yes_rec,freelance,62,145,0,0,1946,2298,89,3,10316
good,10,priv,59,50,married,no_rec,fixed,35,154,9023,0,938,1086,82,8,10317
good,40,owner,57,57,married,no_rec,fixed,36,107,3325,0,1402,1559,83,3,10318
good,0,priv,47,40,married,no_rec,fixed,71,139,10168,0,1402,1644,85,2,10319
good,1,parents,37,24,single,no_rec,fixed,36,73,0,0,688,1061,68,2,10320
bad,5,rent,61,37,married,no_rec,fixed,73,324,5156,0,1735,2857,57,8,10321
bad,1,rent,62,38,married,yes_rec,partime,84,91,0,0,1110,1205,94,0,10322
good,3,priv,60,26,married,no_rec,fixed,37,224,4812,2728,1464,1683,86,6,10323
good,19,priv,62,56,married,no_rec,freelance,34,85,17311,0,1224,1366,87,2,10324
bad,8,rent,49,29,single,no_rec,fixed,47,111,0,0,1731,1675,94,2,10325
good,3,owner,46,29,married,no_rec,fixed,34,87,4369,1115,701,851,83,2,10326
good,18,other,48,39,married,no_rec,fixed,63,111,6116,1000,1184,1870,63,2,10327
bad,12,parents,59,28,married,yes_rec,fixed,46,108,5118,0,1524,2376,59,2,10328
good,2,parents,34,24,single,no_rec,fixed,33,111,0,0,478,1151,44,5,10329
good,3,parents,58,23,single,no_rec,freelance,34,42,9743,0,1968,2299,96,0,10330
good,5,rent,24,39,married,no_rec,freelance,46,87,8154,0,605,1197,48,2,10331
good,3,owner,37,26,married,no_rec,fixed,33,138,5871,4446,914,1362,64,2,10332
bad,7,owner,38,39,married,yes_rec,fixed,46,84,3519,1483,469,541,83,2,10333
good,7,owner,61,35,married,no_rec,freelance,57,146,4640,0,1059,1301,84,5,10334
good,9,owner,58,44,married,no_rec,fixed,72,141,6690,0,1018,1362,74,4,10335
good,2,rent,47,21,married,no_rec,fixed,52,174,0,0,1291,1274,105,5,10336
good,2,rent,63,38,single,no_rec,fixed,73,245,55,0,1319,1402,100,8,10337
bad,1,priv,38,27,married,no_rec,freelance,43,79,6197,0,1017,1185,87,1,10338
good,2,priv,62,23,married,no_rec,fixed,37,168,5137,1450,1093,1185,99,6,10339
good,17,rent,38,39,married,no_rec,fixed,54,73,0,0,881,981,97,1,10340
bad,0,owner,58,61,widow,no_rec,others,35,96,7754,0,2049,1977,101,2,10341
bad,0,parents,60,26,single,no_rec,partime,37,36,0,0,1110,1329,86,0,10342
good,9,owner,62,25,married,no_rec,fixed,58,193,13031,5225,1951,2116,89,3,10343
bad,0,rent,46,34,married,no_rec,partime,103,152,0,0,960,923,104,3,10344
bad,0,rent,46,25,married,no_rec,partime,33,47,0,0,598,1481,40,1,10345
bad,1,parents,63,45,married,yes_rec,fixed,87,188,0,0,1586,1920,80,3,10346
bad,2,parents,34,21,single,no_rec,freelance,34,220,0,0,525,620,79,13,10347
good,4,owner,48,21,married,no_rec,fixed,33,211,9850,3056,1232,1548,80,6,10348
good,19,owner,63,53,married,no_rec,fixed,36,150,4857,0,1543,1835,94,4,10349
good,2,other,46,26,single,no_rec,fixed,37,144,0,0,1046,1469,68,5,10350
good,8,owner,59,56,married,no_rec,freelance,47,203,30808,0,1354,1510,97,7,10351
good,12,owner,63,38,married,no_rec,fixed,46,72,3374,45,1427,1549,85,1,10352
good,5,owner,23,61,married,no_rec,fixed,35,106,18100,0,1720,1963,87,1,10353
good,13,owner,63,61,married,no_rec,fixed,74,206,7646,2057,794,1191,64,9,10354
bad,0,owner,63,38,married,yes_rec,partime,87,92,7904,0,1003,1182,88,0,10355
good,25,owner,13,51,married,no_rec,freelance,60,98,5489,0,1039,2082,50,0,10356
bad,5,rent,57,26,married,no_rec,fixed,45,113,0,0,1521,1574,89,3,10357
good,5,owner,25,25,married,no_rec,fixed,45,147,10390,308,454,1461,28,5,10358
bad,5,rent,49,50,widow,yes_rec,freelance,44,101,0,0,951,2166,48,3,10359
good,18,owner,62,44,single,yes_rec,fixed,37,197,1926,0,1524,1580,97,6,10360
bad,1,priv,59,23,married,no_rec,partime,35,131,3669,2030,1633,1787,91,3,10361
bad,0,rent,63,25,married,yes_rec,fixed,72,236,0,0,1468,1721,81,7,10362
good,2,other,23,29,married,yes_rec,fixed,45,233,0,0,938,1171,75,5,10363
good,2,owner,48,30,single,no_rec,fixed,33,109,3885,0,677,1021,60,5,10364
good,14,owner,63,27,married,no_rec,fixed,46,179,4033,696,602,667,89,13,10365
bad,8,owner,61,67,married,no_rec,freelance,59,114,148,1,1923,2622,69,2,10366
bad,2,owner,58,29,married,yes_rec,partime,34,75,6039,0,686,2629,25,3,10367
bad,0,parents,61,25,separated,no_rec,others,35,101,0,0,969,1717,55,4,10368
good,1,parents,50,23,single,no_rec,fixed,33,50,0,0,1256,1159,98,1,10369
good,17,owner,36,43,married,no_rec,fixed,90,117,4095,0,383,997,42,2,10370
good,28,owner,13,49,single,no_rec,fixed,37,237,4834,523,833,1807,46,3,10371
good,3,rent,49,35,married,no_rec,fixed,75,169,5195,0,1287,1703,73,3,10372
good,24,owner,18,42,married,no_rec,freelance,77,151,4800,1530,369,366,96,3,10373
good,1,owner,59,58,single,no_rec,others,34,211,7728,0,1188,1205,100,9,10374
good,15,owner,59,54,married,no_rec,fixed,63,150,4166,0,899,954,97,6,10375
bad,0,parents,57,28,married,no_rec,partime,43,83,0,0,1400,1474,96,2,10376
good,12,owner,59,31,married,no_rec,fixed,43,171,7286,1460,1189,1416,77,6,10377
good,6,owner,61,28,married,no_rec,freelance,57,131,0,0,808,1692,48,5,10378
bad,14,rent,37,44,married,yes_rec,freelance,80,85,0,0,1105,1311,90,0,10379
good,14,owner,24,40,married,no_rec,fixed,61,166,5991,1108,402,837,49,6,10380
bad,0,parents,62,19,single,no_rec,partime,37,43,0,0,900,1039,87,1,10381
good,3,owner,58,43,married,no_rec,freelance,46,181,8670,1759,1992,2427,81,4,10382
bad,2,owner,58,26,single,no_rec,partime,36,98,4306,3054,1121,1252,79,2,10383
good,19,owner,6,49,married,yes_rec,freelance,34,326,13496,0,477,1414,37,4,10384
good,25,owner,57,51,married,yes_rec,freelance,77,301,9520,0,1331,1383,98,12,10385
good,1,rent,61,22,single,no_rec,fixed,47,109,0,0,1381,1556,91,3,10386
good,20,owner,63,35,married,no_rec,fixed,46,171,8174,355,1134,1231,85,6,10387
good,3,owner,29,38,married,no_rec,fixed,79,77,3831,0,676,1333,52,0,10388
good,16,owner,60,30,married,no_rec,fixed,37,107,4781,192,984,982,96,4,10389
good,0,owner,57,24,married,no_rec,partime,36,90,1460,517,868,949,94,3,10390
good,1,owner,63,57,married,no_rec,others,33,86,13435,0,877,905,98,3,10391
good,12,owner,58,28,married,no_rec,fixed,43,180,3146,0,1203,1583,74,7,10392
bad,6,parents,63,27,single,no_rec,fixed,33,95,0,0,601,1284,46,6,10393
good,16,parents,37,46,single,no_rec,fixed,34,73,0,0,486,1268,39,3,10394
good,4,rent,58,26,married,no_rec,fixed,53,195,0,0,1442,1499,101,5,10395
good,32,owner,25,58,married,no_rec,fixed,33,156,2902,0,667,726,96,4,10396
good,0,owner,19,46,married,no_rec,freelance,61,107,1,0,366,556,62,3,10397
bad,2,priv,63,27,married,no_rec,fixed,36,171,2971,0,513,1731,29,17,10398
bad,26,rent,36,50,married,yes_rec,freelance,61,37,0,0,650,675,92,-2,10399
bad,7,other,60,34,married,yes_rec,fixed,44,121,0,0,1375,1727,86,3,10400
good,7,other,50,35,married,no_rec,freelance,47,37,0,0,776,961,87,0,10401
good,38,other,57,62,married,yes_rec,fixed,59,245,0,0,1041,1071,92,11,10402
good,4,owner,59,57,widow,no_rec,others,33,223,1,0,1235,1298,91,10,10403
good,10,owner,50,37,married,yes_rec,freelance,78,221,9696,0,1091,1152,103,6,10404
good,2,owner,37,32,married,no_rec,fixed,60,124,60409,871,1526,3133,50,1,10405
good,14,other,46,35,married,no_rec,fixed,33,260,0,0,1017,1555,66,10,10406
good,3,owner,19,42,married,no_rec,fixed,43,138,3977,0,384,1712,24,4,10407
good,14,owner,25,45,married,yes_rec,fixed,75,291,11674,0,972,1281,71,5,10408
good,19,owner,24,59,married,no_rec,freelance,47,118,8398,0,1153,1338,85,2,10409
good,1,parents,57,23,married,no_rec,partime,37,200,118076,0,1545,1498,103,6,10410
good,2,owner,60,28,married,yes_rec,fixed,36,166,3003,0,908,1316,69,8,10411
good,28,owner,61,52,married,no_rec,freelance,37,208,25435,0,1418,1403,97,7,10412
good,21,owner,24,53,married,no_rec,fixed,72,130,9780,0,502,1275,40,3,10413
good,7,owner,47,29,married,no_rec,fixed,36,65,3401,0,517,1633,29,3,10414
good,22,other,37,58,separated,no_rec,freelance,34,165,0,0,1720,2270,76,2,10415
good,2,parents,49,24,single,yes_rec,fixed,36,243,0,0,977,1096,89,10,10416
good,18,owner,62,33,married,no_rec,fixed,37,163,12104,0,821,1122,71,10,10417
good,3,parents,50,47,married,no_rec,fixed,35,121,0,0,1298,1421,88,3,10418
bad,1,owner,59,55,married,yes_rec,others,47,134,29096,0,1342,1447,95,4,10419
good,27,owner,60,50,married,no_rec,fixed,35,179,4059,974,904,1476,61,9,10420
good,1,rent,59,29,married,no_rec,fixed,62,171,0,0,1220,2088,55,5,10421
good,8,priv,58,51,married,no_rec,fixed,46,119,3080,0,861,943,91,5,10422
good,10,owner,28,39,married,no_rec,fixed,61,198,6930,0,785,1895,41,6,10423
