"","X1","title","movie_id","rating","genres","popularity","runtime","movie_year","production_companies","production_countries","keywords","cast","director"
"404",404,"Bend It Like Beckham",1470,3.79381443298969,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",22.054546,112,2002,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Kintop Pictures"", ""id"": 1490}, {""name"": ""Filmf\u00f6rderung Hamburg"", ""id"": 2406}, {""name"": ""UK Film Council"", ""id"": 2452}]","[{""iso_3166_1"": ""IN"", ""name"": ""India""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""id"": 212, ""name"": ""london england""}, {""id"": 941, ""name"": ""tradition""}, {""id"": 958, ""name"": ""indian lead""}, {""id"": 1463, ""name"": ""culture clash""}, {""id"": 1900, ""name"": ""immigration""}, {""id"": 2273, ""name"": ""role of women""}, {""id"": 2274, ""name"": ""sikh""}, {""id"": 2278, ""name"": ""women's soccer""}, {""id"": 13042, ""name"": ""soccer""}, {""id"": 18035, ""name"": ""family""}, {""id"": 187056, ""name"": ""woman director""}]","JonathanRhysMeyers KeiraKnightley ParminderNagra","GurinderChadha"
"405",405,"Sunshine State",2256,2.8125,"[{""id"": 18, ""name"": ""Drama""}]",4.245123,141,2002,"[]","[]","[{""id"": 10183, ""name"": ""independent film""}]","AngelaBassett EdieFalco","JohnSayles"
"406",406,"The Sting",3798,4.14285714285714,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",28.500913,129,1973,"[{""name"": ""Universal Pictures"", ""id"": 33}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""id"": 520, ""name"": ""chicago""}, {""id"": 622, ""name"": ""bet""}, {""id"": 643, ""name"": ""horse race""}, {""id"": 1522, ""name"": ""repayment""}, {""id"": 3202, ""name"": ""con man""}, {""id"": 6220, ""name"": ""mafia boss""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 167411, ""name"": ""ragtime""}, {""id"": 167418, ""name"": ""reference to mutt and jeff""}, {""id"": 167424, ""name"": ""off track betting""}, {""id"": 167428, ""name"": ""sting operation""}, {""id"": 167431, ""name"": ""alley""}, {""id"": 214548, ""name"": ""1930s""}, {""id"": 232222, ""name"": ""20th century""}]","PaulNewman RobertRedford","GeorgeRoyHill"
"407",407,"The Chorus",167,4.19047619047619,"[{""id"": 18, ""name"": ""Drama""}]",20.982455,96,2004,"[{""name"": ""France 2 Cin\u00e9ma"", ""id"": 83}, {""name"": ""Galat\u00e9e Films"", ""id"": 793}, {""name"": ""Path\u00e9 Renn Productions"", ""id"": 866}, {""name"": ""Novo Arturo Films"", ""id"": 1168}, {""name"": ""Vega Film"", ""id"": 8138}]","[{""iso_3166_1"": ""CH"", ""name"": ""Switzerland""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]","[{""id"": 2060, ""name"": ""penalty""}, {""id"": 2318, ""name"": ""choir""}, {""id"": 2913, ""name"": ""diary""}, {""id"": 4344, ""name"": ""musical""}, {""id"": 5955, ""name"": ""boy's choir""}, {""id"": 5984, ""name"": ""dormitory""}, {""id"": 6027, ""name"": ""music""}, {""id"": 6271, ""name"": ""boarding school""}, {""id"": 10103, ""name"": ""children""}, {""id"": 12974, ""name"": ""principal""}, {""id"": 179359, ""name"": ""boys' boarding school""}, {""id"": 207883, ""name"": ""1940s""}]","Fran\u00e7oisBerl\u00e9and G\u00e9rardJugnot JeanBaptisteMaunier","ChristopheBarratier"
"408",408,"Wonderland",3944,2.75,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",7.79068,104,2000,"[{""name"": ""Lions Gate Films"", ""id"": 35}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""id"": 642, ""name"": ""robbery""}, {""id"": 2375, ""name"": ""junkie""}, {""id"": 5340, ""name"": ""investigation""}, {""id"": 7344, ""name"": ""porno star""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 12670, ""name"": ""los angeles""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 14964, ""name"": ""drug""}]","JoshLucas KateBosworth ValKilmer","JamesCox"
"409",409,"Irreversible",2558,2.88235294117647,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}]",32.476098,97,2002,"[{""name"": ""Eskwad"", ""id"": 616}, {""name"": ""StudioCanal"", ""id"": 694}, {""name"": ""Wild Bunch"", ""id"": 856}, {""name"": ""Les Cin\u00e9mas de la Zone"", ""id"": 1157}, {""name"": ""Nord-Ouest Productions"", ""id"": 4176}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""120 Films"", ""id"": 19233}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}]","[{""id"": 90, ""name"": ""paris""}, {""id"": 549, ""name"": ""prostitute""}, {""id"": 570, ""name"": ""rape""}, {""id"": 572, ""name"": ""sex""}, {""id"": 2483, ""name"": ""nudity""}, {""id"": 2754, ""name"": ""trauma""}, {""id"": 4728, ""name"": ""knife""}, {""id"": 6093, ""name"": ""assault""}, {""id"": 6149, ""name"": ""police""}, {""id"": 9673, ""name"": ""love""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 12420, ""name"": ""unsimulated sex""}, {""id"": 14624, ""name"": ""cruelty""}, {""id"": 14707, ""name"": ""brutality""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 14964, ""name"": ""drug""}, {""id"": 33783, ""name"": ""dark""}, {""id"": 156075, ""name"": ""evil""}, {""id"": 156478, ""name"": ""boyfriend""}, {""id"": 184352, ""name"": ""rape and revenge""}, {""id"": 203258, ""name"": ""underpass""}, {""id"": 224663, ""name"": ""new french extremism""}]","AlbertDupontel MonicaBellucci VincentCassel","GasparNo\u00e9"
"410",410,"A Nightmare on Elm Street 3: Dream Warriors",3225,3.72727272727273,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",17.304055,96,1987,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Smart Egg Pictures"", ""id"": 1531}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""id"": 2655, ""name"": ""group therapy""}, {""id"": 3030, ""name"": ""nightmare""}, {""id"": 3363, ""name"": ""hypnosis""}, {""id"": 18029, ""name"": ""trapped""}, {""id"": 33457, ""name"": ""alcoholic""}, {""id"": 41329, ""name"": ""mental illness""}, {""id"": 161207, ""name"": ""catholicism""}, {""id"": 170383, ""name"": ""disfigurement""}, {""id"": 179878, ""name"": ""sleepwalking""}, {""id"": 190007, ""name"": ""mental hospital""}, {""id"": 203360, ""name"": ""psychotherapist""}, {""id"": 225209, ""name"": ""dreams""}]","BradleyGregg CraigWasson HeatherLangenkamp IraHeiden JenniferRubin KenSagoes LaurenceFishburne PatriciaArquette RobertEnglund RodneyEastman","ChuckRussell"
"411",411,"20,000 Leagues Under the Sea",394,4,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]",9.358197,127,1916,"[{""name"": ""Walt Disney Productions"", ""id"": 3166}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""id"": 269, ""name"": ""diving""}, {""id"": 270, ""name"": ""ocean""}, {""id"": 339, ""name"": ""submarine""}, {""id"": 385, ""name"": ""jules verne""}, {""id"": 1316, ""name"": ""captain""}, {""id"": 2768, ""name"": ""atlantis""}, {""id"": 2769, ""name"": ""deep sea""}, {""id"": 2770, ""name"": ""war ship""}, {""id"": 2772, ""name"": ""diving suit""}, {""id"": 3193, ""name"": ""harpoon""}, {""id"": 3799, ""name"": ""ship""}, {""id"": 6091, ""name"": ""war""}, {""id"": 10503, ""name"": ""scuba diving""}, {""id"": 14785, ""name"": ""underwater""}, {""id"": 155334, ""name"": ""scuba""}, {""id"": 191409, ""name"": ""captain nemo""}, {""id"": 219972, ""name"": ""giant  squid""}]",NA,NA
"412",412,"Nighthawks",125,4,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",7.058868,99,1981,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Martin Poll Productions"", ""id"": 3986}, {""name"": ""The Production Company"", ""id"": 3987}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[]","BillyDeeWilliams E.BrianDean HilarieThompson JoeSpinell LindsayWagner NigelDavenport PersisKhambatta RutgerHauer SylvesterStallone WalterMathews","BruceMalmuth GaryNelson"
"413",413,"April Fool's Day",4281,3.6,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}]",8.190888,89,1986,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Hometown Films"", ""id"": 52760}, {""name"": ""YCTM"", ""id"": 77507}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""id"": 2041, ""name"": ""island""}, {""id"": 8508, ""name"": ""party""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 11870, ""name"": ""teen movie""}, {""id"": 12339, ""name"": ""slasher""}, {""id"": 154681, ""name"": ""april fool's day""}, {""id"": 186463, ""name"": ""holiday horror""}, {""id"": 206850, ""name"": ""canuxploitation""}, {""id"": 219991, ""name"": ""elimination derby""}, {""id"": 221023, ""name"": ""college friends""}]",NA,NA
"414",414,"A Farewell to Arms",1556,2,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10752, ""name"": ""War""}]",1.199451,89,1932,"[{""name"": ""Paramount Pictures"", ""id"": 4}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""id"": 131, ""name"": ""italy""}, {""id"": 428, ""name"": ""nurse""}, {""id"": 3452, ""name"": ""love letter""}, {""id"": 3776, ""name"": ""officer""}, {""id"": 10093, ""name"": ""priest""}, {""id"": 10685, ""name"": ""escape""}, {""id"": 11612, ""name"": ""hospital""}, {""id"": 12392, ""name"": ""best friend""}, {""id"": 156764, ""name"": ""pre-code""}, {""id"": 158547, ""name"": ""air raid""}, {""id"": 185034, ""name"": ""ambulance driver""}, {""id"": 185037, ""name"": ""battle of the isonzo""}, {""id"": 233360, ""name"": ""air attack""}]",NA,NA
"415",415,"Robin and Marian",2409,3.2,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",3.199904,106,1976,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Rastar Pictures"", ""id"": 2070}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""id"": 392, ""name"": ""england""}, {""id"": 2868, ""name"": ""crusade""}, {""id"": 4147, ""name"": ""robin hood""}, {""id"": 222340, ""name"": ""king richard""}]",NA,NA
"416",416,"Party Monster",378,3.47368421052632,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",4.129165,98,2003,"[{""name"": ""ContentFilm"", ""id"": 1420}]","[{""iso_3166_1"": ""NL"", ""name"": ""Netherlands""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""id"": 242, ""name"": ""new york""}, {""id"": 612, ""name"": ""hotel""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 1421, ""name"": ""birthday""}, {""id"": 1822, ""name"": ""bath""}, {""id"": 2334, ""name"": ""nightclub""}, {""id"": 2441, ""name"": ""donut""}, {""id"": 3298, ""name"": ""hallucination""}, {""id"": 4328, ""name"": ""costume""}, {""id"": 4958, ""name"": ""injection""}, {""id"": 4959, ""name"": ""death of a friend""}, {""id"": 5638, ""name"": ""arrest""}, {""id"": 6149, ""name"": ""police""}, {""id"": 8508, ""name"": ""party""}, {""id"": 9713, ""name"": ""friends""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 10200, ""name"": ""man man relationship""}, {""id"": 10594, ""name"": ""money""}, {""id"": 14964, ""name"": ""drug""}]","MacaulayCulkin SethGreen WilsonCruz","FentonBailey RandyBarbato"
"417",417,"Bottle Rocket",1700,3.88709677419355,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",11.700578,91,1996,"[{""name"": ""Gracie Films"", ""id"": 18}, {""name"": ""Columbia Pictures Corporation"", ""id"": 441}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""id"": 380, ""name"": ""brother brother relationship""}, {""id"": 642, ""name"": ""robbery""}, {""id"": 1437, ""name"": ""burglar""}, {""id"": 2568, ""name"": ""language barrier""}, {""id"": 2669, ""name"": ""motel""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 10323, ""name"": ""psychiatric hospital""}, {""id"": 13097, ""name"": ""maid""}, {""id"": 14604, ""name"": ""theft""}, {""id"": 15274, ""name"": ""nervous breakdown""}, {""id"": 187710, ""name"": ""escapade""}, {""id"": 187717, ""name"": ""laundry room""}]","LukeWilson OwenWilson","WesAnderson"
"418",418,"Fascination",902,2,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}]",0.219799,95,2004,"[{""name"": ""Quality Films Entertainment"", ""id"": 5991}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}]","[{""id"": 966, ""name"": ""beach""}, {""id"": 9826, ""name"": ""murder""}]",NA,"KlausMenzel"
"419",419,"Area 51",3519,1,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",7.794,91,1997,"[{""name"": ""Insurge Pictures"", ""id"": 7377}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""id"": 163053, ""name"": ""found footage""}, {""id"": 177163, ""name"": ""area 51""}]",NA,"OrenPeli"
"420",420,"Dear Frankie",645,3.875,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",3.11319,105,2004,"[{""name"": ""Scottish Screen"", ""id"": 698}, {""name"": ""Path\u00e9 Pictures International"", ""id"": 1178}, {""name"": ""UK Film Council"", ""id"": 2452}, {""name"": ""Inside Track Productions"", ""id"": 52723}, {""name"": ""Sigma Films"", ""id"": 53874}, {""name"": ""Scorpio Films"", ""id"": 80272}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]","[{""id"": 388, ""name"": ""scotland""}, {""id"": 494, ""name"": ""father son relationship""}, {""id"": 641, ""name"": ""single parent""}, {""id"": 1872, ""name"": ""loss of father""}, {""id"": 2299, ""name"": ""violent father""}, {""id"": 3344, ""name"": ""letter""}, {""id"": 3799, ""name"": ""ship""}, {""id"": 5905, ""name"": ""father""}, {""id"": 9736, ""name"": ""little boy""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 33756, ""name"": ""deaf""}, {""id"": 187056, ""name"": ""woman director""}]","EmilyMortimer GerardButler JackMcElhone","ShonaAuerbach"
"421",421,"Treading Water",739,2.5,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",0.217538,92,2001,"[{""name"": ""Rhombus Media"", ""id"": 164}, {""name"": ""Mecanismo Films"", ""id"": 21382}, {""name"": ""Redrum"", ""id"": 41921}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""MX"", ""name"": ""Mexico""}]","[{""id"": 1357, ""name"": ""fish""}, {""id"": 5202, ""name"": ""boy""}, {""id"": 15025, ""name"": ""parenting""}, {""id"": 157303, ""name"": ""first love""}, {""id"": 161570, ""name"": ""troubled childhood""}, {""id"": 162944, ""name"": ""child psychologist""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 195012, ""name"": ""synchronized swimming""}, {""id"": 200216, ""name"": ""self acceptance""}, {""id"": 209417, ""name"": ""parental advisor""}]",NA,"AnaleineCalyMayor"
"422",422,"Four Weddings and a Funeral",2000,3.67021276595745,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",29.834065,117,1994,"[{""name"": ""Channel Four Films"", ""id"": 181}, {""name"": ""PolyGram Filmed Entertainment"", ""id"": 1382}, {""name"": ""Working Title Films"", ""id"": 10163}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]","[{""id"": 213, ""name"": ""upper class""}, {""id"": 699, ""name"": ""love at first sight""}, {""id"": 1334, ""name"": ""wedding vows""}, {""id"": 1459, ""name"": ""marriage proposal""}, {""id"": 1873, ""name"": ""yuppie""}, {""id"": 2038, ""name"": ""love of one's life""}, {""id"": 3568, ""name"": ""lone wolf""}, {""id"": 3577, ""name"": ""snob""}, {""id"": 3581, ""name"": ""witness""}, {""id"": 3582, ""name"": ""bride""}, {""id"": 3583, ""name"": ""bridegroom""}, {""id"": 3584, ""name"": ""bridesmaid""}, {""id"": 3739, ""name"": ""funeral""}, {""id"": 5347, ""name"": ""clumsy fellow""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 13027, ""name"": ""wedding""}, {""id"": 236055, ""name"": ""gay couple""}]","AndieMacDowell HughGrant","MikeNewell"
"423",423,"25th Hour",3626,3.37037037037037,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",30.196039,135,2002,"[{""name"": ""40 Acres & A Mule Filmworks"", ""id"": 4319}, {""name"": ""Touchstone Pictures"", ""id"": 9195}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""id"": 378, ""name"": ""prison""}, {""id"": 1563, ""name"": ""prisoner""}, {""id"": 1566, ""name"": ""dream""}, {""id"": 2231, ""name"": ""drug dealer""}, {""id"": 2334, ""name"": ""nightclub""}, {""id"": 2355, ""name"": ""american dream""}, {""id"": 3230, ""name"": ""male friendship""}, {""id"": 4232, ""name"": ""melancholy""}, {""id"": 5490, ""name"": ""girlfriend""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}]","BarryPepper EdwardNorton PhilipSeymourHoffman","SpikeLee"
"424",424,"Bound",4271,3.36666666666667,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}]",15.359952,108,1996,"[{""name"": ""Dino De Laurentiis Company"", ""id"": 10308}, {""name"": ""Spelling Films"", ""id"": 10355}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""id"": 378, ""name"": ""prison""}, {""id"": 5424, ""name"": ""women's prison""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 10391, ""name"": ""mafia""}, {""id"": 10768, ""name"": ""lesbian""}, {""id"": 13142, ""name"": ""gangster""}, {""id"": 156121, ""name"": ""ex-con""}, {""id"": 187056, ""name"": ""woman director""}]",NA,"AndyWachowski LanaWachowski"
"425",425,"Character",3,3.5,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10769, ""name"": ""Foreign""}, {""id"": 36, ""name"": ""History""}]",0.011697,122,1997,"[{""name"": ""First Floor Features"", ""id"": 938}, {""name"": ""Almerica Films"", ""id"": 3259}]","[{""iso_3166_1"": ""NL"", ""name"": ""Netherlands""}, {""iso_3166_1"": ""BE"", ""name"": ""Belgium""}]","[{""id"": 3683, ""name"": ""law and ethics""}]",NA,NA
"426",426,"Spun",367,3.11428571428571,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",6.249262,101,2003,"[{""name"": ""Muse Productions"", ""id"": 15231}, {""name"": ""Brink Films"", ""id"": 18811}, {""name"": ""Silver Nitrate"", ""id"": 23909}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""id"": 10183, ""name"": ""independent film""}, {""id"": 187514, ""name"": ""speed freak""}, {""id"": 187517, ""name"": ""junky cop""}, {""id"": 187518, ""name"": ""boy toy""}, {""id"": 187522, ""name"": ""porn magazine""}, {""id"": 187523, ""name"": ""dope selling""}, {""id"": 187524, ""name"": ""crank""}, {""id"": 187525, ""name"": ""handcuffed to a bed""}, {""id"": 187527, ""name"": ""cctv""}, {""id"": 187536, ""name"": ""veterinary clinic""}, {""id"": 187537, ""name"": ""needlepoint""}, {""id"": 187544, ""name"": ""needle""}, {""id"": 187547, ""name"": ""older woman younger woman relationship""}, {""id"": 187551, ""name"": ""telephone sex""}]",NA,"Jonas\u00c5kerlund"
"427",427,"Mean Machine",2524,3,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",8.816995,99,2001,"[{""name"": ""SKA Films"", ""id"": 13419}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""id"": 378, ""name"": ""prison""}, {""id"": 6075, ""name"": ""sport""}, {""id"": 8864, ""name"": ""amateur soccer""}, {""id"": 223149, ""name"": ""soccer coach""}]",NA,"BarrySkolnick"
"428",428,"Whale Rider",3371,3.8728813559322,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",12.439495,101,2003,"[{""name"": ""South Pacific Pictures"", ""id"": 654}]","[{""iso_3166_1"": ""NZ"", ""name"": ""New Zealand""}]","[{""id"": 270, ""name"": ""ocean""}, {""id"": 936, ""name"": ""loss of mother""}, {""id"": 941, ""name"": ""tradition""}, {""id"": 963, ""name"": ""loss of brother""}, {""id"": 1412, ""name"": ""becoming an adult""}, {""id"": 2273, ""name"": ""role of women""}, {""id"": 2386, ""name"": ""empowerment""}, {""id"": 2658, ""name"": ""new zealand""}, {""id"": 2667, ""name"": ""maori tradition""}, {""id"": 2914, ""name"": ""chief""}, {""id"": 2971, ""name"": ""grandfather granddaughter relationship""}, {""id"": 3131, ""name"": ""modern society""}, {""id"": 4676, ""name"": ""whale""}, {""id"": 4677, ""name"": ""patriarch""}, {""id"": 4678, ""name"": ""stick fighting""}, {""id"": 4707, ""name"": ""canoe""}, {""id"": 6337, ""name"": ""patriarchy""}, {""id"": 13056, ""name"": ""loss of wife""}, {""id"": 187056, ""name"": ""woman director""}]",NA,"NikiCaro"
