Id,OwnerUserId,CreationDate,ParentId,Score,IsAcceptedAnswer,Body
36015931,324364,2016-03-15T15:44:51Z,2641653,25,FALSE,"<p>This answer will cover many of the same elements as existing answers, but this issue (passing column names to functions) comes up often enough that I wanted there to be an answer that covered things a little more comprehensively.</p>

<p>Suppose we have a very simple data frame:</p>

<pre><code>dat &lt;- data.frame(x = 1:4,
                  y = 5:8)
</code></pre>

<p>and we'd like to write a function that creates a new column <code>z</code> that is the sum of columns <code>x</code> and <code>y</code>.</p>

<p>A very common stumbling block here is that a natural (but incorrect) attempt often looks like this:</p>

<pre><code>foo &lt;- function(df,col_name,col1,col2){
      df$col_name &lt;- df$col1 + df$col2
      df
}

#Call foo() like this:    
foo(dat,z,x,y)
</code></pre>

<p>The problem here is that <code>df$col1</code> doesn't evaluate the expression <code>col1</code>. It simply looks for a column in <code>df</code> literally called <code>col1</code>. This behavior is described in <code>?Extract</code> under the section ""Recursive (list-like) Objects"".</p>

<p>The simplest, and most often recommended solution is simply switch from <code>$</code> to <code>[[</code> and pass the function arguments as strings:</p>

<pre><code>new_column1 &lt;- function(df,col_name,col1,col2){
    #Create new column col_name as sum of col1 and col2
    df[[col_name]] &lt;- df[[col1]] + df[[col2]]
    df
}

&gt; new_column1(dat,""z"",""x"",""y"")
  x y  z
1 1 5  6
2 2 6  8
3 3 7 10
4 4 8 12
</code></pre>

<p>This is often considered ""best practice"" since it is the method that is hardest to screw up. Passing the column names as strings is about as unambiguous as you can get.</p>

<p>The following two options are more advanced. Many popular packages make use of these kinds of techniques, but using them <em>well</em> requires more care and skill, as they can introduce subtle complexities and unanticipated points of failure. <a href=""http://adv-r.had.co.nz/Computing-on-the-language.html"" rel=""noreferrer"">This</a> section of Hadley's Advanced R book is an excellent reference for some of these issues.</p>

<p>If you <em>really</em> want to save the user from typing all those quotes, one option might be to convert bare, unquoted column names to strings using <code>deparse(substitute())</code>:</p>

<pre><code>new_column2 &lt;- function(df,col_name,col1,col2){
    col_name &lt;- deparse(substitute(col_name))
    col1 &lt;- deparse(substitute(col1))
    col2 &lt;- deparse(substitute(col2))

    df[[col_name]] &lt;- df[[col1]] + df[[col2]]
    df
}

&gt; new_column2(dat,z,x,y)
  x y  z
1 1 5  6
2 2 6  8
3 3 7 10
4 4 8 12
</code></pre>

<p>This is, frankly, a bit silly probably, since we're really doing the same thing as in <code>new_column1</code>, just with a bunch of extra work bare names to strings.</p>

<p>Finally, if we want to get <em>really</em> fancy, we might decide that rather than passing in the names of two columns to add, we'd like to be more flexible and allow for other combinations of two variables. In that case we'd likely resort to using <code>eval()</code> on an expression involving the two columns:</p>

<pre><code>new_column3 &lt;- function(df,col_name,expr){
    col_name &lt;- deparse(substitute(col_name))
    df[[col_name]] &lt;- eval(substitute(expr),df,parent.frame())
    df
}
</code></pre>

<p>Just for fun, I'm still using <code>deparse(substitute())</code> for the name of the new column. Here, all of the following will work:</p>

<pre><code>&gt; new_column3(dat,z,x+y)
  x y  z
1 1 5  6
2 2 6  8
3 3 7 10
4 4 8 12
&gt; new_column3(dat,z,x-y)
  x y  z
1 1 5 -4
2 2 6 -4
3 3 7 -4
4 4 8 -4
&gt; new_column3(dat,z,x*y)
  x y  z
1 1 5  5
2 2 6 12
3 3 7 21
4 4 8 32
</code></pre>

<p>So the short answer is basically: pass data.frame column names as strings and use <code>[[</code> to select single columns. Only start delving into <code>eval</code>, <code>substitute</code>, etc. if you really know what you're doing.</p>
"
36042253,5889876,2016-03-16T17:01:09Z,1813550,2,FALSE,"<p>You can do <code>summary(santa$Believe)</code> and you will get the count for <code>TRUE</code> and <code>FALSE</code></p>
"
36089193,3507767,2016-03-18T16:11:46Z,2453326,-1,FALSE,"<p>You can identify the next higher value with <code>cummax()</code>. If you want the location of the each new higher value for example you can pass your vector of <code>cummax()</code> values to the <code>diff()</code> function to identify locations at which the <code>cummax()</code> value changed. say we have the vector </p>

<pre><code>v &lt;- c(4,6,3,2,-5,6,8,12,16)
cummax(v) will give us the vector
4  6  6  6  6  6  8 12 16
</code></pre>

<p>Now, if you want to find the location of a change in <code>cummax()</code> you have many options I tend to use <code>sign(diff(cummax(v)))</code>. You have to adjust for the lost first element because of <code>diff()</code>. The complete code for vector <code>v</code> would be:</p>

<pre><code>which(sign(diff(cummax(v)))==1)+1
</code></pre>
"
36094121,2573061,2016-03-18T21:00:06Z,2098368,1,FALSE,"<p>Matt Turner's answer is definitely the right answer.  However, in the spirit of Ken Williams' answer, you could also do:</p>

<pre><code>capture.output(cat(sdata, sep="""")) 
</code></pre>
"
36172385,471093,2016-03-23T07:45:58Z,2181902,12,FALSE,"<p>Here's a minimalist geom to display raster images instead of points,</p>

<pre><code>library(ggplot2)
library(grid)

## replace by a named list with matrices to be displayed
## by rasterGrob
.flaglist &lt;- list(""ar"" = matrix(c(""blue"", ""white"", ""blue""), 1), 
                  ""fr"" = matrix(c(""blue"", ""white"", ""red""), 1))

flagGrob &lt;- function(x, y, country, size=1, alpha=1){
  grob(x=x, y=y, country=country, size=size, cl = ""flag"")
}

drawDetails.flag &lt;- function(x, recording=FALSE){

  for(ii in seq_along(x$country)){
    grid.raster(x$x[ii], x$y[ii], 
                width = x$size[ii]*unit(1,""mm""), height = x$size[ii]*unit(0.5,""mm""),
                image = .flaglist[[x$country[[ii]]]], interpolate=FALSE)
  }
}


scale_country &lt;- function(..., guide = ""legend"") {
  sc &lt;- discrete_scale(""country"", ""identity"", scales::identity_pal(), ..., guide = guide)

  sc$super &lt;- ScaleDiscreteIdentity
  class(sc) &lt;- class(ScaleDiscreteIdentity)
  sc
}

GeomFlag &lt;- ggproto(""GeomFlag"", Geom,
                    required_aes = c(""x"", ""y"", ""country""),
                    default_aes = aes(size = 5, country=""fr""),

                    draw_key = function (data, params, size) 
                    {
                      flagGrob(0.5,0.5, country=data$country,  size=data$size)
                    },

                    draw_group = function(data, panel_scales, coord) {
                      coords &lt;- coord$transform(data, panel_scales)     
                      flagGrob(coords$x, coords$y, coords$country, coords$size)
                    }
)

geom_flag &lt;- function(mapping = NULL, data = NULL, stat = ""identity"",
                      position = ""identity"", na.rm = FALSE, show.legend = NA, 
                      inherit.aes = TRUE, ...) {
  layer(
    geom = GeomFlag, mapping = mapping,  data = data, stat = stat, 
    position = position, show.legend = show.legend, inherit.aes = inherit.aes,
    params = list(na.rm = na.rm, ...)
  )
}


set.seed(1234)
d &lt;- data.frame(x=rnorm(10), y=rnorm(10), 
                country=sample(c(""ar"",""fr""), 10, TRUE), 
                stringsAsFactors = FALSE)


ggplot(d, aes(x=x, y=y, country=country, size=x)) + 
  geom_flag() + 
  scale_country()
</code></pre>

<p><a href=""https://i.stack.imgur.com/bBexE.png"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/bBexE.png"" alt=""enter image description here""></a></p>

<p>(output from the ggflags package)</p>
"
36181343,2854817,2016-03-23T14:46:36Z,1826519,6,FALSE,"<pre><code>functionReturningTwoValues &lt;- function() { 
  results &lt;- list()
  results$first &lt;- 1
  results$second &lt;-2
  return(results) 
}
a &lt;- functionReturningTwoValues()
</code></pre>

<p>I think this works. </p>
"
36276269,5907647,2016-03-29T05:39:18Z,1815606,9,FALSE,"<p>The answer of <a href=""https://stackoverflow.com/users/1021892/rakensi"">rakensi</a> from <a href=""https://stackoverflow.com/questions/3452086/getting-path-of-an-r-script"">Getting path of an R script</a> is the most correct and really brilliant IMHO. Yet, it's still a hack incorporating a dummy function. I'm quoting it here, in order to have it easier found by others.</p>

<blockquote>
  <p>sourceDir &lt;- getSrcDirectory(function(dummy) {dummy})</p>
</blockquote>

<p>This gives the directory of the file where the statement was placed (where the dummy function is defined). It can then be used to set the working direcory and use relative paths e.g.</p>

<pre><code>setwd(sourceDir)
source(""other.R"")
</code></pre>

<p>or to create absolute paths</p>

<pre><code> source(paste(sourceDir, ""/other.R"", sep=""""))
</code></pre>
"
36336922,5497983,2016-03-31T14:54:16Z,2535234,0,FALSE,"<p>If you have a dot product matrix, you can use this function to compute the cosine similarity matrix:</p>

<pre><code>get_cos = function(S){
  doc_norm = apply(as.matrix(dt),1,function(x) norm(as.matrix(x),""f"")) 
  divide_one_norm = S/doc_norm 
  cosine = t(divide_one_norm)/doc_norm
  return (cosine)
}
</code></pre>

<p>Input S is the matrix of dot product. Simply, <code>S = dt %*% t(dt)</code>, where <code>dt</code> is your dataset. </p>

<p>This function is basically to divide the dot product by the norms of vectors. </p>
"
36337557,3298423,2016-03-31T15:22:43Z,1358003,1,FALSE,"<p>As well as the more general memory management techniques given in the answers above, I always try to reduce the size of my objects as far as possible. For example, I work with very large but very sparse matrices, in other words matrices where most values are zero. Using the 'Matrix' package (capitalisation important) I was able to reduce my average object sizes from ~2GB to ~200MB as simply as:</p>

<pre><code>my.matrix &lt;- Matrix(my.matrix)
</code></pre>

<p>The Matrix package includes data formats that can be used exactly like a regular matrix (no need to change your other code) but are able to store sparse data much more efficiently, whether loaded into memory or saved to disk.</p>

<p>Additionally, the raw files I receive are in 'long' format where each data point has variables <code>x, y, z, i</code>. Much more efficient to transform the data into an <code>x * y * z</code> dimension array with only variable <code>i</code>.</p>

<p>Know your data and use a bit of common sense.</p>
"
36629143,1687200,2016-04-14T16:43:40Z,2436688,0,FALSE,"<p>This is a very interesting question and I hope my thought below could contribute an way of solution to it. This method do give a flat list without indexing, but it does have list and unlist to avoid the nesting structures. I'm not sure about the speed since I don't know how to benchmark it.</p>

<pre><code>a_list&lt;-list()
for(i in 1:3){
  a_list&lt;-list(unlist(list(unlist(a_list,recursive = FALSE),list(rnorm(2))),recursive = FALSE))
}
a_list

[[1]]
[[1]][[1]]
[1] -0.8098202  1.1035517

[[1]][[2]]
[1] 0.6804520 0.4664394

[[1]][[3]]
[1] 0.15592354 0.07424637
</code></pre>
"
36766824,142651,2016-04-21T10:28:26Z,1402001,1,FALSE,"<p>Our <code>n2khelper</code> package can use <code>bcp</code> (bulkcopy) when it is available. When not available it falls back to multiple INSERT statements.</p>

<p>You can find the package on <a href=""https://github.com/INBO-Natura2000/n2khelper"" rel=""nofollow"">https://github.com/INBO-Natura2000/n2khelper</a></p>

<p>Install it with <code>devtools::install_git(""INBO-Natura2000/n2khelper"")</code> and look for the <code>odbc_insert()</code> function.</p>
"
36771070,2638082,2016-04-21T13:27:13Z,1995933,7,FALSE,"<p>I think this is a closer answer to the question asked in terms of parity with MathWorks function</p>

<p><strong>MathWorks months function</strong></p>

<pre><code>MyMonths = months(StartDate, EndDate, EndMonthFlag)
</code></pre>

<p>My R code</p>

<pre><code>library(lubridate)
interval(mdy(10012015), today()) %/% months(1)
</code></pre>

<p>Output (as when the code was run in April 2016)</p>

<pre><code>[1] 6
</code></pre>

<p><strong>Lubridate [package]</strong> provides tools that make it easier to parse and manipulate dates. These tools are grouped below by common purpose. More information about each function can be found in its help documentation.</p>

<p><strong>interval {lubridate}</strong> creates an Interval-class object with the specified start and end dates. If the start date occurs before the end date, the interval will be positive. Otherwise, it will be negative</p>

<p><strong>today {lubridate}</strong> The current date</p>

<p><strong>months</strong> <strong>{Base}</strong> Extract the month These are generic functions: the methods for the internal date-time classes are documented here.</p>

<p><strong>%/% {base}</strong> indicates integer division AKA ( x %/% y ) (up to rounding error)</p>
"
36777602,2292993,2016-04-21T18:24:36Z,1815606,5,FALSE,"<p>My all in one!</p>

<pre><code>#' current script file (in full path)
#' @param
#' @return
#' @examples
#' works with Rscript, source() or in RStudio Run selection
#' @export
csf &lt;- function() {
    # http://stackoverflow.com/a/32016824/2292993
    cmdArgs = commandArgs(trailingOnly = FALSE)
    needle = ""--file=""
    match = grep(needle, cmdArgs)
    if (length(match) &gt; 0) {
        # Rscript via command line
        return(normalizePath(sub(needle, """", cmdArgs[match])))
    } else {
        ls_vars = ls(sys.frames()[[1]])
        if (""fileName"" %in% ls_vars) {
            # Source'd via RStudio
            return(normalizePath(sys.frames()[[1]]$fileName)) 
        } else {
            if (!is.null(sys.frames()[[1]]$ofile)) {
            # Source'd via R console
            return(normalizePath(sys.frames()[[1]]$ofile))
            } else {
                # RStudio Run Selection
                # http://stackoverflow.com/a/35842176/2292993  
                return(normalizePath(rstudioapi::getActiveDocumentContext()$path))
            }
        }
    }
}
</code></pre>
"
36864227,4904438,2016-04-26T11:55:40Z,1358003,2,FALSE,"<p>This adds nothing to the above, but is written in the simple and heavily commented style that I like. It yields a table with the objects ordered in size , but without some of the detail given in the examples above:</p>

<pre><code>#Find the objects       
MemoryObjects = ls()    
#Create an array
MemoryAssessmentTable=array(NA,dim=c(length(MemoryObjects),2))
#Name the columns
colnames(MemoryAssessmentTable)=c(""object"",""bytes"")
#Define the first column as the objects
MemoryAssessmentTable[,1]=MemoryObjects
#Define a function to determine size        
MemoryAssessmentFunction=function(x){object.size(get(x))}
#Apply the function to the objects
MemoryAssessmentTable[,2]=t(t(sapply(MemoryAssessmentTable[,1],MemoryAssessmentFunction)))
#Produce a table with the largest objects first
noquote(MemoryAssessmentTable[rev(order(as.numeric(MemoryAssessmentTable[,2]))),])
</code></pre>
"
36920083,2120262,2016-04-28T16:11:25Z,2185252,-2,FALSE,"<p>I prefer to not use additional functions if I don't need them but the sub scripting is a bit tricky. I used read.table rather than read.csv. Here you go:</p>

<pre><code>df1 = read.table(file = ""ColstoRows.txt"", sep = ""\t"", header = T, stringsAsFactors=F)
df1
d = dim(df1)[1]

v = data.frame(Country = character(),Year = numeric(),Gender = character(),Score1990 = numeric(),Score1986 = numeric(),stringsAsFactors=FALSE)
df2= data.frame(Country = character(),Year = numeric(),Gender = character(),Score1990 = numeric(),Score1986 = numeric(),stringsAsFactors=FALSE)
#print(dim(v));print(dim(df2))
gender = c(""Both"",""Male"",""Female"")
for (i in 1:d)
{
    v[1,1] = df1[i,1]
    v[1,2] = df1[i,2]

    for (j in 3:5)
    {
        k = j %% 3+1
        v[1,3]= gender[k]
        v[1,4] = df1[i,j] #starts at j=3 - then 4 and 5
        k = j+3 
        v[1,5] = df1[i,k]  #moves to j=6 then 7 and 8

        df2 = rbind(df2,v)      
    }
}
df2
</code></pre>
"
36959910,3576984,2016-04-30T20:29:31Z,1169456,8,FALSE,"<p>Just adding here that <code>[[</code> also is equipped for <em>recursive indexing</em>.</p>

<p>This was hinted at in the answer by @JijoMatthew but not explored.</p>

<p>As noted in <code>?""[[""</code>, syntax like <code>x[[y]]</code>, where <code>length(y) &gt; 1</code>, is interpreted as:</p>

<pre><code>x[[ y[1] ]][[ y[2] ]][[ y[3] ]] ... [[ y[length(y)] ]]
</code></pre>

<p>Note that this <em>doesn't</em> change what should be your main takeaway on the difference between <code>[</code> and <code>[[</code> -- namely, that the former is used for <strong>subsetting</strong>, and the latter is used for <strong>extracting</strong> single list elements.</p>

<p>For example,</p>

<pre><code>x &lt;- list(list(list(1), 2), list(list(list(3), 4), 5), 6)
x
# [[1]]
# [[1]][[1]]
# [[1]][[1]][[1]]
# [1] 1
#
# [[1]][[2]]
# [1] 2
#
# [[2]]
# [[2]][[1]]
# [[2]][[1]][[1]]
# [[2]][[1]][[1]][[1]]
# [1] 3
#
# [[2]][[1]][[2]]
# [1] 4
#
# [[2]][[2]]
# [1] 5
#
# [[3]]
# [1] 6
</code></pre>

<p>To get the value 3, we can do:</p>

<pre><code>x[[c(2, 1, 1, 1)]]
# [1] 3
</code></pre>

<p>Getting back to @JijoMatthew's answer above, recall <code>r</code>:</p>

<pre><code>r &lt;- list(1:10, foo=1, far=2)
</code></pre>

<p>In particular, this explains the errors we tend to get when mis-using <code>[[</code>, namely:</p>

<pre><code>r[[1:3]]
</code></pre>

<blockquote>
  <p>Error in <code>r[[1:3]]</code> : recursive indexing failed at level 2</p>
</blockquote>

<p>Since this code actually tried to evaluate <code>r[[1]][[2]][[3]]</code>, and the nesting of <code>r</code> stops at level one, the attempt to extract through recursive indexing failed at <code>[[2]]</code>, i.e., at level 2.</p>

<blockquote>
  <p>Error in <code>r[[c(""foo"", ""far"")]]</code> : subscript out of bounds</p>
</blockquote>

<p>Here, R was looking for <code>r[[""foo""]][[""far""]]</code>, which doesn't exist, so we get the subscript out of bounds error.</p>

<p>It probably would be a bit more helpful/consistent if both of these errors gave the same message.</p>
"
